Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Western,Digby General Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,1,1
Western,Digby General Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,136,2
Western,Digby General Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,356,3
Western,Digby General Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,537,4
Western,Digby General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,146,5
Western,Digby General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,396,4
Western,Digby General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,273,3
Western,Digby General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,2,1
Western,Digby General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,67,2
Western,Digby General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,104,5
Western,Digby General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,2,1
Western,Digby General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,80,2
Western,Digby General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,272,3
Western,Digby General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,382,4
Western,Digby General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,115,5
Western,Digby General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,387,4
Western,Digby General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,2,1
Western,Digby General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,78,2
Western,Digby General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,259,3
Western,Digby General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,5,1
Western,Digby General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,85,2
Western,Digby General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,253,3
Western,Digby General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,335,4
Western,Digby General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,129,5
Western,Digby General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,77,2
Western,Digby General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,88,5
Western,Digby General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,210,3
Western,Digby General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,1,1
Western,Digby General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,232,4
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,3,1
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,98,2
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,220,3
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,272,4
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,53,5
Western,Digby General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,306,3
Western,Digby General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,1,Blank
Western,Digby General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,347,4
Western,Digby General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,5,1
Western,Digby General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,119,5
Western,Digby General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,98,2
Western,Digby General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,5,1
Western,Digby General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,79,2
Western,Digby General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,305,3
Western,Digby General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,394,4
Western,Digby General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,106,5
Western,Digby General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,91,2
Western,Digby General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,59,5
Western,Digby General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,273,3
Western,Digby General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,4,1
Western,Digby General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,455,4
Western,Digby General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,1,1
Western,Digby General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,92,2
Western,Digby General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,376,3
Western,Digby General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,531,4
Western,Digby General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,89,5
Western,Digby General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,363,4
Western,Digby General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,275,3
Western,Digby General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,51,2
Western,Digby General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,2,1
Western,Digby General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,67,5
Western,Digby General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,5,1
Western,Digby General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,61,2
Western,Digby General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,258,3
Western,Digby General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,371,4
Western,Digby General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,62,5
Western,Digby General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,273,3
Western,Digby General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,2,Blank
Western,Digby General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,349,4
Western,Digby General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,99,2
Western,Digby General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,1,1
Western,Digby General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,57,5
Western,Digby General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,72,2
Western,Digby General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,211,3
Western,Digby General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,239,4
Western,Digby General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,51,5
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,6,3
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,33,5
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,8,4
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,2
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,233,3
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,1
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,78,2
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,5
Western,Digby General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,258,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,2,1
Western,Fishermen's Memorial Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,36,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,370,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,447,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,69,5
Western,Fishermen's Memorial Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,403,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,458,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,36,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,63,5
Western,Fishermen's Memorial Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,43,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,398,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,557,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,101,5
Western,Fishermen's Memorial Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,40,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,381,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,610,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,70,5
Western,Fishermen's Memorial Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,25,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,39,5
Western,Fishermen's Memorial Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,326,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,468,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,35,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,295,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,409,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,32,5
Western,Fishermen's Memorial Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,36,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,336,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,464,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,38,5
Western,Fishermen's Memorial Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,33,5
Western,Fishermen's Memorial Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,404,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,42,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,373,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,31,2
Western,Fishermen's Memorial Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,357,3
Western,Fishermen's Memorial Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,418,4
Western,Fishermen's Memorial Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,38,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,25,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,310,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,23,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,295,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,1,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,13,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,11,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,35,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,293,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,291,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,23,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,40,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,23,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,347,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,361,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,43,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,360,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,464,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,58,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,58,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,503,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,31,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,457,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,65,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,482,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,586,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,51,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,468,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,681,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,39,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,36,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,47,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,368,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,605,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,36,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,32,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,329,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,392,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,37,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,356,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,453,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,26,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,45,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,51,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,453,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,493,4
Western,Fishermen's Memorial Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,45,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,24,5
Western,Fishermen's Memorial Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,33,2
Western,Fishermen's Memorial Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,359,3
Western,Fishermen's Memorial Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,433,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,15,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,407,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,346,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,43,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,26,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,249,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,310,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,17,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,30,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,26,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,328,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,244,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,38,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,274,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,375,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,22,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,490,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,24,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,358,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,42,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,306,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,422,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,37,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,31,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,27,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,301,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,497,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,31,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,29,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,25,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,280,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,454,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,26,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,243,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,355,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,22,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,346,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,381,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,28,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,30,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,19,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,241,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,371,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,21,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,5,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,Blank
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,11,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,385,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,253,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,0
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,16,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,4,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,23,5
Western,Queens General Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,37,2
Western,Queens General Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,365,3
Western,Queens General Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,511,4
Western,Queens General Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,41,5
Western,Queens General Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,350,3
Western,Queens General Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,480,4
Western,Queens General Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,68,2
Western,Queens General Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,1,1
Western,Queens General Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,28,5
Western,Queens General Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,2,1
Western,Queens General Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,52,2
Western,Queens General Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,413,3
Western,Queens General Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,623,4
Western,Queens General Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,40,5
Western,Queens General Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,2,1
Western,Queens General Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,70,2
Western,Queens General Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,382,3
Western,Queens General Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,741,4
Western,Queens General Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,38,5
Western,Queens General Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,640,4
Western,Queens General Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,50,5
Western,Queens General Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,80,2
Western,Queens General Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,1,1
Western,Queens General Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,394,3
Western,Queens General Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,69,2
Western,Queens General Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,354,3
Western,Queens General Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,586,4
Western,Queens General Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,32,5
Western,Queens General Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,58,2
Western,Queens General Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,323,3
Western,Queens General Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,581,4
Western,Queens General Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,57,5
Western,Queens General Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,59,2
Western,Queens General Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,50,5
Western,Queens General Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,323,3
Western,Queens General Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,576,4
Western,Queens General Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,2,1
Western,Queens General Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,70,2
Western,Queens General Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,278,3
Western,Queens General Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,462,4
Western,Queens General Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,35,5
Western,Queens General Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,242,3
Western,Queens General Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,6,2
Western,Queens General Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,401,4
Western,Queens General Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,44,5
Western,Queens General Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,12,3
Western,Queens General Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,18,4
Western,Queens General Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,52,2
Western,Queens General Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,42,2
Western,Queens General Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,261,3
Western,Queens General Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,394,4
Western,Queens General Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,42,5
Western,Queens General Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,66,2
Western,Queens General Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,40,5
Western,Queens General Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,337,3
Western,Queens General Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,1,1
Western,Queens General Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,489,4
Western,Queens General Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,1,1
Western,Queens General Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,58,2
Western,Queens General Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,320,3
Western,Queens General Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,533,4
Western,Queens General Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,49,5
Western,Queens General Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,574,4
Western,Queens General Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,47,5
Western,Queens General Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,354,3
Western,Queens General Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,1,1
Western,Queens General Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,66,2
Western,Queens General Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,63,2
Western,Queens General Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,304,3
Western,Queens General Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,584,4
Western,Queens General Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,43,5
Western,Queens General Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,603,4
Western,Queens General Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,35,5
